
ans = 

  <a href="matlab:helpPopup('datetime')" style="font-weight:bold">datetime</a>

   16-Mar-2025 18:28:33 +0000

[16-Mar-2025 18:28:37] Checking for availability of parallel pool...
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
